,Audio,SpeakerRole,Transcript,Word2Vec,Loudness,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,ZCR,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Mel_1,Mel_2,Mel_3,Mel_4,Mel_5,Mel_6,Mel_7,Mel_8,Mel_9,Mel_10,Mel_11,Mel_12,EmotionScore
34,./data/audio/caller/e0acc94cf6174869.wav,caller,that's gonna be it tonight thank you very much,"[-2.60666221e-01 -3.62947285e-02 -1.33319423e-01 -1.22765206e-01
 -3.15973088e-02 -1.36363775e-01  1.25061646e-01  5.52134573e-01
 -4.70325232e-01 -2.58173589e-02 -2.76540071e-01 -4.08456713e-01
  1.03345387e-01  2.46728823e-01  9.75673497e-02  3.95093113e-02
  2.06460044e-01  6.74346015e-02  4.03109230e-02 -4.69842553e-01
  1.23284608e-01 -1.44877173e-02  2.49921978e-01 -3.38385820e-01
  2.82039374e-01  1.37870982e-02 -2.58305728e-01 -5.21046668e-02
 -3.88479829e-01  7.59660304e-02  2.74072319e-01 -3.81986387e-02
 -3.43463063e-04 -3.22074026e-01 -1.23071492e-01  2.26497009e-01
  1.18824886e-02 -1.68454930e-01 -1.10528879e-02 -1.53587192e-01
  1.90706387e-01 -3.53341311e-01 -2.83706278e-01  3.31091881e-01
  2.46134400e-02 -5.23843110e-01 -1.53408393e-01 -2.07023978e-01
  2.27315798e-02  9.07902494e-02  2.81259745e-01 -2.98187703e-01
  1.73660561e-01 -1.36486173e-01 -1.66975185e-01  1.04121149e-01
  1.69294998e-01 -4.29924726e-02 -1.28468797e-01  6.10553473e-02
  2.61052787e-01 -2.23638594e-01  2.52324075e-01  9.79732629e-03
 -1.91397890e-01  4.41295475e-01  4.36102629e-01  5.57994664e-01
 -2.24594638e-01  3.49113673e-01  4.52757366e-02 -1.17552228e-01
  2.41965160e-01  2.12003589e-01 -3.32983434e-02  3.85548502e-01
  1.93865940e-01  1.36367455e-02 -6.41361624e-02 -6.63223937e-02
 -2.29400575e-01 -2.36600876e-01 -1.15753911e-01  3.24035197e-01
 -1.46181986e-01 -1.62179455e-01  1.05439156e-01 -1.54911488e-01
  8.83523822e-02 -3.84141058e-02  4.69928890e-01  3.46406579e-01
  1.45631924e-01 -2.89484441e-01  5.79184473e-01  3.49907428e-01
  4.97540325e-01  1.87850017e-02  3.75005722e-01 -6.20416664e-02]",-0.4213938201888864,0.24917873305944052,0.2208052772572994,0.21815221070132793,0.16547728077280155,0.2438422519971836,0.38916218715998796,0.44457390623832743,0.4715836966052376,0.4429505219402024,0.3247476696298395,0.23124171543009556,0.21329404335187982,-0.4652511335891175,0.25811086484896734,-0.05627714757372104,-0.2463284614227891,-0.21818301662737202,-0.019808902065035217,-0.11749583572330224,-0.20223222377832428,-0.22086681823711593,-0.598567682745657,-0.18281155667500001,-0.33148653809726847,-0.14242679731813926,-0.6403057410490662,-0.6335768273275273,-0.7213486107307455,-0.7124383713133993,-0.6123632792091868,-0.7782978440850243,-0.6453185865639214,-0.5451320690425742,-0.643635620048987,-0.7666467275582448,-0.8030717192938955,-0.8139659833072409,"{'neutral': 0.2502315044403076, 'negative': 0.01134274248033762, 'positive': 0.7384257316589355}"
35,./data/audio/agent/e0acc94cf6174869.wav,agent,alright,"[-0.12334847  0.0706892  -0.2811002  -0.319376   -0.09451808 -0.15888882
  0.02479682  0.48166087 -0.23022228 -0.21258129 -0.23791711 -0.21546842
 -0.18611588 -0.01591255  0.14546193 -0.28630573  0.24098292 -0.18458562
 -0.02186942 -0.4261778  -0.13580361 -0.14267123  0.14055723 -0.06236972
  0.14385785 -0.06901787 -0.2034408  -0.08951271  0.00721026  0.2267308
  0.28660026 -0.02841161  0.05654614 -0.29402393 -0.25878203 -0.03413866
 -0.15275812  0.14918655  0.06422407 -0.29395723 -0.13771938 -0.11515635
 -0.05541503  0.14378627 -0.18502223 -0.10493673  0.11933342 -0.03724989
 -0.30945942  0.2817847   0.27899137 -0.3050773  -0.00754136 -0.1605105
 -0.31851944 -0.06023325  0.23462185 -0.07695845 -0.29418513  0.20368902
  0.14250347 -0.08095141  0.3938801   0.07415558 -0.27267802  0.36787245
  0.4494322   0.31328464 -0.35608137  0.02712244  0.01588313  0.09607156
  0.25454807  0.02032869  0.2217398   0.02816378  0.01730382  0.2095364
 -0.19081354  0.13512997 -0.0029775  -0.02935079 -0.17087373  0.27709657
  0.06615258 -0.09218378  0.26558125  0.19258071  0.22455499 -0.14485721
  0.46166837  0.25636557  0.11006913  0.07692397  0.32863316  0.17827106
  0.2924078  -0.09483422  0.17546588  0.00655145]",-0.08015278933517714,0.4861974855744911,0.02874366815422048,-0.18023825454825462,-0.18749686650767292,-0.08247411094095351,-0.00911442578906259,0.06797837489770814,0.026741494513106655,-0.06230342348473467,-0.137603731829369,-0.14079660097068666,-0.06793261051650669,0.016206482593037332,-0.34216792454471884,-0.07565913775223665,-0.33273584419678365,-0.5318358052492637,-0.644148234150944,-0.6648231879192772,-0.5736753819400625,-0.55741023059727,-0.54227921555746,-0.4931692595465818,-0.5257421500653338,-0.10270082325640506,-0.6323728259261463,-0.6324422462790648,-0.6334999707374188,-0.6097649241635936,-0.5457674760980532,-0.6645218478893881,-0.7737004339950073,-0.7936217552171015,-0.7272693145711724,-0.4999993650042889,-0.4473317476601753,-0.48666725398354127,"{'neutral': 0.46259310841560364, 'negative': 0.39130041003227234, 'positive': 0.14610645174980164}"
36,./data/audio/agent/e0acc94cf6174869.wav,agent,you're welcome thank you for calling have a great day,"[-0.3626769   0.10615706 -0.16969527 -0.32448086  0.03060098 -0.20436256
  0.01523992  0.7311628  -0.5791916  -0.24814756 -0.42322338 -0.5142669
 -0.31648177 -0.03860247  0.26408753 -0.28534922  0.24179204  0.03101119
 -0.04215064 -0.7458274  -0.09005582 -0.04735431  0.32178512 -0.08619588
  0.16695221  0.14705607 -0.32009184 -0.06194775 -0.12299953  0.42860392
  0.3572935  -0.1833963   0.09028658 -0.49326244 -0.26714987  0.0445382
 -0.21644159  0.19727468  0.13519771 -0.38102916  0.06900375 -0.25082353
 -0.25651428  0.34139636 -0.13195385 -0.28970653 -0.00708672 -0.03719213
 -0.1344744   0.16673487  0.28871647 -0.46877432  0.17935069 -0.17425956
 -0.37470517 -0.05848823  0.33894983 -0.27233455 -0.19481908  0.23245569
  0.19032465 -0.14547117  0.5952322   0.13529322 -0.3347529   0.6150727
  0.6054428   0.6416784  -0.39659142  0.04468118  0.10835937  0.17353295
  0.39510068  0.14439707  0.23767556  0.23700844  0.20429404  0.03660043
 -0.11374881 -0.1360893  -0.11722573 -0.12659235 -0.11797556  0.20289074
 -0.05743097 -0.19801694  0.26782665 -0.02987331  0.2453252  -0.03070943
  0.7006073   0.39005864  0.29677954 -0.09090895  0.64115137  0.49198806
  0.5178967  -0.20381987  0.40201592 -0.04236298]",-0.35878609078119594,0.7571190986402927,0.5537670984368176,0.3507895247335247,0.20639330002295622,0.10168594802574991,0.06657086750982762,0.11707394310331458,0.08112644893404121,-0.04774174615072335,-0.10018160153466486,-0.08855053526727823,0.01308387860566918,-0.04903689636462281,-0.061573820064674344,-0.42480285645290355,-0.5728894286072705,-0.6613581492556398,-0.5558261265360542,-0.5111985044989585,-0.6160890940516365,-0.5924591975305157,-0.502179423835675,-0.12525917059648062,-0.39364063429431456,-0.3908422602620667,-0.7052360844031899,-0.8055935406175275,-0.8080901105395922,-0.7962772360725552,-0.7657536524962287,-0.7189756558477508,-0.6343700989517894,-0.4462332844484938,-0.5816561687257041,-0.5677335064154442,-0.5908244698124129,-0.5887454614196168,"{'neutral': 0.2427024394273758, 'negative': 0.009160321205854416, 'positive': 0.7481372356414795}"
37,./data/audio/caller/e0acc94cf6174869.wav,caller,you too,,-0.32972455876906376,0.6201179130804512,0.4798972808613908,0.3672844339216748,0.2821494247144942,0.24303241915744814,0.270750713521366,0.3573541983090511,0.4392036791500211,0.40713507790487996,0.3742447343625,0.31258117781750444,0.22449563035685427,-0.47874659400544967,-0.15721538835829046,-0.0026692713593229425,-0.4088008004968902,-0.5907583495079248,-0.4700852191453837,-0.18155445945721158,-0.13665585709340236,0.01343438915925336,-0.43202065876827683,-0.3376575736809726,-0.34599237417626627,-0.42523930767879947,-0.6596919133639028,-0.8096116834934044,-0.8192623965671743,-0.8190756002432605,-0.8114089712703327,-0.7961176147822667,-0.7928241762899435,-0.7642437557176044,-0.39658356489709035,-0.40811738996413577,-0.2933387638807774,-0.6554025371527211,"{'neutral': 0.5243212580680847, 'negative': 0.2309432178735733, 'positive': 0.24473558366298676}"
38,./data/audio/agent/74744bb24fcf4429.wav,agent,hello,"[-0.01935153  0.31597695  0.96528167  0.9250771   0.90515363 -0.19300443
  0.39916065  0.3847521  -1.0969665   0.10822611 -0.18964183 -1.1959655
 -0.07548102  0.40643162  0.11124792  0.41538367 -0.4269243   0.44937256
 -0.0674135  -1.3750849   0.28429884  0.80592567  0.32044238 -0.45443326
 -0.44461557  0.82648706 -0.20918463 -0.02968267 -0.4862762  -0.05657884
  0.06429522 -0.45301208  0.46111745 -0.4618544   0.26706624  1.008234
  0.21237978 -0.08771624 -0.210682   -0.44843367  0.7748126  -0.7067986
 -0.7925529   0.7931614   0.74465626 -0.13809413 -0.8843452  -0.17354354
  0.9054068  -0.39745542 -0.4944453   0.02970724  0.9269506   0.01079845
  0.7151929   0.43849525 -0.00404533 -0.18031336  0.3399779   0.1973622
 -0.24889307 -0.44475123 -0.12166686  0.25709024  0.01597002  0.16244692
 -0.3026968   1.1402903   0.2577427   0.49375793 -0.0704387  -0.10093256
  0.33699375  0.39175728  0.11236071  0.28099144  0.50772464 -0.71981204
  0.54077095 -1.0146024  -0.77964145 -0.28457528 -0.08832317 -0.4542062
 -0.32776535  0.03292553  0.08717122 -0.3357426   0.53430307  0.6156545
  0.19703941  0.25198102  0.43134746 -0.00173326  0.45245117  0.81721187
  0.11055215 -0.04780619  0.5237354  -0.31661695]",-0.13092091757140378,0.5106841762197972,0.31726113675929163,0.17206633187812914,0.12476539630920906,0.1574143146414785,0.1820330803088616,0.17307209251666836,0.106648520690459,0.06384234291713779,0.06843613279963068,0.11629108720586795,0.1819045005639444,-0.09765625,-0.39671432097361076,-0.06939454039379872,-0.4572764518050805,-0.5820374503134894,-0.657663739675706,-0.34845107335481257,-0.49751313714967255,-0.2740328977024327,-0.497443951095579,-0.3406642050330005,-0.4887706673695961,-0.46154362139481114,-0.42288479403966783,-0.41838168607707654,-0.653499271258041,-0.734867204744444,-0.7517518996648397,-0.7109817468196646,-0.640284056076365,-0.6711459877510385,-0.7366942782921223,-0.736926465818127,-0.7555564789515389,-0.7572283040136947,"{'neutral': 0.43453630805015564, 'negative': 0.12484157085418701, 'positive': 0.4406221807003021}"
39,./data/audio/agent/74744bb24fcf4429.wav,agent,this is harper valley national bank,"[ 0.00748737  0.24752752  0.939433    0.8840427   0.8614777  -0.1340804
  0.42731312  0.35929054 -1.0908687   0.12321911 -0.19966781 -1.1672955
 -0.00573877  0.39755768  0.10881948  0.39247042 -0.37906346  0.44362748
 -0.10472913 -1.4124597   0.37140524  0.76567125  0.33110052 -0.43652806
 -0.40015817  0.8017963  -0.2244335  -0.07275965 -0.48580134  0.01579385
  0.10964946 -0.41271108  0.4569474  -0.56375396  0.279437    0.955977
  0.13310689 -0.02064241 -0.15692118 -0.5274877   0.7371445  -0.7024702
 -0.73435014  0.77579325  0.6951374  -0.2705295  -0.867481   -0.14455025
  0.9057213  -0.3603481  -0.4768988   0.01521708  0.8927283  -0.06124737
  0.711239    0.42450067 -0.04943896 -0.20732158  0.31706864  0.18414539
 -0.21022218 -0.47325745 -0.04485451  0.29534423 -0.06462152  0.21368618
 -0.28850907  1.156286    0.24147901  0.42976862  0.01674949 -0.12693782
  0.34553644  0.4436892   0.05746902  0.25497505  0.5506395  -0.73663557
  0.52830637 -0.9727014  -0.74007696 -0.31711563 -0.05947995 -0.4882851
 -0.34153208 -0.00853278  0.0890613  -0.39880848  0.48022696  0.58826077
  0.23809886  0.2258355   0.48309875 -0.01498412  0.47016332  0.80761445
  0.09020368 -0.04651067  0.5250963  -0.35778058]",-0.4021988178164488,0.42577111414060304,0.31128620614694263,0.23972071123607738,0.2319886861266103,0.28208086572116053,0.3614692437120201,0.40494498292845016,0.3733962729903697,0.3330651696181765,0.31225759428764144,0.32040624475673135,0.32918382285929404,-0.23782898678062225,-0.3385377978450261,-0.3308198228651713,-0.4843849101291005,-0.5236125585112749,-0.621989166094267,-0.3844983743330755,-0.24162234698921203,-0.35405806169853965,0.0446003596146153,0.006258816553313913,-0.4233483662586351,-0.3956644348457104,-0.37858734127835,-0.4505482952327462,-0.6256777435349585,-0.6578880355995297,-0.6506435729865947,-0.45393745331937824,-0.47996786843341255,-0.4914411303907798,-0.3458024516329366,-0.4681484676453569,-0.6325878815781324,-0.6550385096671292,"{'neutral': 0.5090023279190063, 'negative': 0.09297773241996765, 'positive': 0.3980198800563812}"
40,./data/audio/agent/74744bb24fcf4429.wav,agent,my name is michael,"[ 0.02499021  0.20456535  0.7331556   0.1325185   1.0155368  -0.43013227
  0.07813437  0.6737536  -0.7395476  -0.4684568   0.095328   -0.6790556
 -0.47722423  0.14672005  0.36654395  0.5798043  -0.46346498  0.20477599
 -0.07744798 -0.6741954  -0.16809353  0.7544569   0.16142665 -0.5929619
 -0.3951575   0.66288733  0.11499804 -0.10502727 -0.19807865 -0.11925448
  0.0460068  -0.7915925   0.06684156 -0.23234785  0.20020834  0.60433304
  0.08256803 -0.05186559  0.0823944  -0.23879273  0.7270182  -0.3575706
 -0.56947225  0.5029326   0.7962354   0.5088215  -0.49307656  0.22928606
  0.29167706 -0.20463564 -0.35680693  0.04361846  0.6685442   0.04304122
  0.46353805  0.34779835  0.04280484 -0.03060381  0.45316163 -0.0260787
 -0.30843478  0.0204897  -0.28196174  0.15968163 -0.09756619  0.23346496
 -0.07462738  0.8077904   0.23739788  0.47291952 -0.08535692  0.03293295
  0.34716794  0.32637393  0.17170976  0.02874825  0.11365829 -0.31719416
  0.32193255 -0.9393205  -0.36716944  0.11618693 -0.18182781 -0.39012018
  0.08570784  0.22516158 -0.06124551 -0.14030923  0.15465507  0.16071957
  0.02687446  0.1949939   0.50296617  0.30504802  0.32942694  0.7729262
 -0.0183812  -0.2381036   0.08351592 -0.43627763]",-0.09279935611325277,0.2975323907185666,0.21141359553421246,0.19730617577213186,0.21082819729049718,0.25492976831755265,0.2564653665305279,0.23393656394306914,0.26210896086939034,0.26972969840192523,0.29200965679681284,0.3050733427190342,0.27394109833674124,-0.30331723835204116,-0.015544756522033354,-0.45877255367658026,-0.4739416640833249,-0.25110223916323754,-0.38898243072702005,-0.18969451581862498,-0.18886620267612897,-0.44702127293277033,-0.4771846318238508,-0.3553621548467767,-0.41278484823562867,-0.4211495423600144,-0.6125687685594564,-0.6862149398023454,-0.7021779977695246,-0.6693727026950844,-0.5754684967209589,-0.527138383166268,-0.5946516911416593,-0.60796219935258,-0.5978965011025559,-0.6158824555038499,-0.650317337803573,-0.6432053984907933,"{'neutral': 0.4787708818912506, 'negative': 0.13460658490657806, 'positive': 0.38662251830101013}"
41,./data/audio/agent/74744bb24fcf4429.wav,agent,how can i help you today,"[-0.20737597 -0.09609553  0.437826    0.4981789   0.03698218 -0.29349297
  0.2484341   0.19525856 -0.62090397 -0.13062064  0.03842153 -0.5323139
 -0.06494983  0.2501614   0.07141823  0.16370034 -0.0606762  -0.02281114
 -0.05412591 -0.7358539   0.10839158  0.50441694  0.4366597  -0.08080963
 -0.1166482   0.41650653 -0.18588375  0.02275427 -0.3469588  -0.25502595
 -0.01993185 -0.15627979  0.27013788  0.02576364  0.24414748  0.36480665
  0.10203775 -0.2200718  -0.21184951 -0.15840937  0.2020848  -0.32640332
 -0.73713505  0.5209217   0.20252325  0.00733281 -0.563075   -0.03538764
  0.19014096  0.05685072 -0.2692098   0.21014258  0.2640314  -0.08020058
  0.5215008  -0.03421002  0.00242884 -0.24404329  0.10962377  0.27094492
 -0.27011988 -0.20762207  0.13429998 -0.01301865 -0.0388358   0.01815572
 -0.22318271  0.58676946  0.14846456  0.12736715  0.19213985  0.3279881
  0.0974386   0.05744047  0.20173436  0.31274343  0.40976295 -0.40281972
  0.17652515 -0.4766432  -0.40209848 -0.04619533  0.1244958   0.24809791
 -0.25082204 -0.08201296  0.0721891   0.15352646  0.21666524  0.16137174
  0.04754971  0.30466813  0.42010772  0.08527666  0.33365166  0.47569436
  0.25450328 -0.00116453  0.48251116 -0.14055294]",-0.3451875727947272,0.5026836170214356,0.43341129019789665,0.2453392072799291,0.15909509968695815,0.17018878855024333,0.28627749565796107,0.47097420675102075,0.37957305578580686,0.27399473305294925,0.1710188865586947,0.12638804198925113,0.17553484756429485,-0.07455507455507433,0.008501907820202473,0.09209486714012481,-0.19875058368847334,-0.20360421888671887,-0.14124553804839288,-0.040113969002633636,0.19225295231833736,-0.4717902625887021,-0.44237573321353024,-0.27885672722886373,-0.35857829248376766,-0.42049031235290785,-0.2998162367104715,-0.3685627866543824,-0.5563447036409996,-0.4388808820176335,-0.4620401153199168,-0.4427334978821548,-0.21017512056581902,-0.693153971609855,-0.6760747343547383,-0.5663677255547782,-0.6720679087206959,-0.7013351603521499,"{'neutral': 0.35843005776405334, 'negative': 0.05244594067335129, 'positive': 0.5891239643096924}"
42,./data/audio/caller/74744bb24fcf4429.wav,caller,hi my name is elizabeth miller what are your local branch hours,"[ 0.13195007  0.21749838  0.41693813  0.21790682  0.45109385 -0.6213406
  0.30435672  0.8607565  -0.58564264 -0.7587637  -0.18364668 -0.6766368
 -0.24189818 -0.14519851  0.53832155  0.65621084 -0.65621084  0.12886573
  0.12082098 -0.24709961  0.23533331  0.38266915  0.16369711 -0.34008223
 -0.5037618   0.37678367  0.2416917  -0.31574735 -0.03879749 -0.04242978
 -0.23566021 -0.7188646   0.19288662 -0.06439865  0.28570592  0.25675184
  0.23831786  0.08717973  0.07240971  0.02938307  0.8872269  -0.01387445
 -0.31179458  0.12662277  0.71230716  0.40676412 -0.22796655  0.01357331
  0.7046336  -0.43617958 -0.03380663 -0.41998285  0.64880127 -0.16839682
  0.1355454   0.3085215  -0.02323331 -0.13543323  0.18282925  0.12340784
 -0.34577605  0.37554413 -0.25925013  0.04025422 -0.03599321  0.6971947
 -0.07433151  0.5732244  -0.06709654  0.35176152 -0.24998769  0.3273453
  0.6325893  -0.07531931  0.3850479   0.09481914  0.29430658 -0.37728044
  0.0855331  -0.68412244 -0.30666563  0.36370227 -0.35359365 -0.37618038
 -0.43039614  0.16387166 -0.2343061  -0.12786305  0.2745826  -0.01169176
  0.22879747  0.1427119   0.02065287  0.16081898  0.52041227  0.51537716
 -0.26229697 -0.3181316  -0.03405318 -0.22962828]",-0.552645040125701,0.7165218112058037,0.480849017884049,0.30398679693279856,0.10264107966704093,-0.04938881281095106,-0.07854898345985847,-0.048343730558919495,-0.009168471118086927,0.05244829653158739,0.037561620435543376,0.10943803672590018,0.25481253936481346,-0.5956881153159141,-0.45512517827815274,-0.312482413684462,-0.42407746028911525,-0.5928070279571213,-0.5866122435985195,-0.4879627656806098,-0.42508480676494315,-0.611029006853007,-0.6156217579310136,-0.6075141952814823,-0.5960058833988432,-0.7091943252141806,-0.4928274827043602,-0.4936641245807955,-0.4074379472393246,-0.6756364071208569,-0.5268016172897433,-0.5552854349532566,-0.4896212235156467,-0.5161023903593838,-0.6510013119779852,-0.74623146979327,-0.8057494842360352,-0.8210798258154747,"{'neutral': 0.34744152426719666, 'negative': 0.03486591950058937, 'positive': 0.6176926493644714}"
43,./data/audio/agent/74744bb24fcf4429.wav,agent,the branch hours are,"[ 0.15026194  0.22382084  0.02201014  0.7494526  -0.53844965 -0.7544024
  0.6933619   0.8893415  -0.5555494  -0.85986775 -0.6501722  -0.76203954
  0.28164905 -0.449728    0.53362185  0.613088   -0.7299887   0.08492915
  0.3794781   0.0571126   0.8663311  -0.17885411  0.30508304  0.15451954
 -0.68823266  0.08096103  0.16650143 -0.5139334   0.01753736  0.13771245
 -0.64558095 -0.30568424  0.6405522   0.10141442  0.4952162  -0.04590414
  0.40947002  0.1788409  -0.08875526  0.36204186  0.9772469   0.35478476
 -0.17362109 -0.31272534  0.40661496 -0.0187879   0.05455229 -0.52740395
  1.4120638  -0.7960124   0.39682555 -1.0006242   0.6149025  -0.46793893
 -0.08369635  0.19547905 -0.12916315 -0.3002032  -0.2883691   0.41090563
 -0.43642354  0.5860987  -0.1425452  -0.08120498  0.0494984   1.2362912
 -0.25502002  0.19160658 -0.46621484  0.13005581 -0.4836511   0.6701412
  0.90817285 -0.6214647   0.66928315  0.32407263  0.6611181  -0.6380836
 -0.12556957 -0.26798895 -0.41640347  0.52816164 -0.43358082 -0.19203669
 -1.3940158  -0.17150816 -0.3680592   0.0032861   0.64759034  0.06609195
  0.5677742   0.08719714 -0.5999788  -0.15115683  0.8727715  -0.00663881
 -0.42634687 -0.28617108  0.02866819  0.13171285]",-0.4064178899780442,0.4724546309453374,0.35306286163686074,0.2752571868979057,0.29951685092443786,0.42526352086719527,0.48561411056946596,0.4564302999638395,0.28933541566172954,0.16749131186488453,0.13383956264148864,0.1337352551911243,0.12957891528785748,-0.5271184497190688,-0.19549664977758877,-0.25250266287846035,-0.21878101421315646,-0.19799257182541394,-0.43564654579511203,-0.1722777128286296,-0.2428118170990474,-0.23940229936919222,-0.26762913335541705,-0.5386599507038303,-0.37965607195655293,-0.16698340500218198,-0.295266348367169,-0.6398792218030801,-0.6636073008400408,-0.633990810636157,-0.7062168878745956,-0.6319510157693847,-0.30058889934485333,-0.4866656556921103,-0.5900841849804838,-0.6598786962194102,-0.6230202147164862,-0.6024051298047927,"{'neutral': 0.5685529112815857, 'negative': 0.20535603165626526, 'positive': 0.22609102725982666}"
44,./data/audio/agent/74744bb24fcf4429.wav,agent,nine thirty am,"[ 0.49377805  0.30209225 -0.2684091   0.8325056  -0.70726573 -0.479872
  0.81632614  0.41399348 -0.13976654 -0.36266163 -0.37466598 -0.6673184
  0.61181414 -0.11139546  0.0257399   0.10471691 -0.13430753 -0.35563624
  0.24667053 -0.21804163  0.8058268  -0.3446316   0.21557562  0.11878084
 -0.37294054 -0.27054456 -0.11944193 -0.2696989  -0.05707647  0.04046451
 -0.1817782   0.24514735  0.7671944  -0.19896802  0.01185838  0.4696862
  0.547264    0.15906343 -0.48149666  0.01310372  0.09072868  0.17381491
  0.07266521 -0.5006373   0.11551715 -0.3057876   0.05986523 -0.6981842
  0.8971349  -0.18275845  0.42029876 -0.7020215   0.04677716 -0.441096
 -0.06074752  0.16239038 -0.104781    0.12107368 -0.8143244   0.43234724
 -0.2518281   0.03552917  0.20162013 -0.15863246 -0.13234644  0.697524
 -0.27706483 -0.0797884  -0.5311434   0.12904382 -0.4928161   0.31693715
  0.5405499  -0.47001612  0.6060079   0.15679006  0.29780525 -0.19776836
 -0.2866673   0.5762056  -0.2822342   0.27919298 -0.49003312  0.28259248
 -0.96606886 -0.19890115  0.13110247  0.48573336  0.65303695  0.16361547
  0.39080524  0.184241   -0.6672944  -0.13336958  0.56976676 -0.46461728
 -0.40446717 -0.05274551  0.02098441  0.16406125]",-0.08483549969258959,0.4788797031651785,0.3559828617614614,0.22628633405105222,0.16264538280178922,0.12778886084227498,0.09827288713912034,0.08257481736628278,0.09398301275052497,0.14045165115351363,0.2000571004251754,0.29640787909767097,0.40321685402366264,-0.14418604651162784,-0.28480354734858415,-0.4211348606334135,-0.33820309323723863,-0.2324644707050849,-0.2831089810262184,-0.17536188953709728,-0.22066851767253368,-0.01444781606080566,-0.2147466104585274,-0.31028398343002433,-0.1118917663156137,-0.3341732097055714,-0.19356057072503796,-0.4092379532229609,-0.5407545437298121,-0.49659640442784864,-0.5399114155132972,-0.5100753891975999,-0.39891965065253226,-0.5367170676365817,-0.663652884067791,-0.646419031146905,-0.5858928197700215,-0.7255604530348121,"{'neutral': 0.5751103758811951, 'negative': 0.20347152650356293, 'positive': 0.22141803801059723}"
45,./data/audio/agent/74744bb24fcf4429.wav,agent,to five pm,"[ 0.3022175   0.21782808 -0.16746059  0.63821495 -0.43866855 -0.22881727
  0.5212348   0.19124207 -0.1154995  -0.10400752 -0.30646905 -0.50276506
  0.4283349   0.0589506  -0.01685334 -0.00801004 -0.00818403 -0.25684682
  0.17072536 -0.3395827   0.4726324  -0.2332617   0.09320381  0.05794168
 -0.20553368 -0.1601427  -0.16485709 -0.16626136 -0.11130966  0.02671859
 -0.01594988  0.26459095  0.52671003 -0.15013775 -0.04027712  0.377686
  0.40444016  0.149173   -0.34598395 -0.07526142 -0.03621516  0.0184674
  0.00321904 -0.26143456 -0.0038356  -0.32146996 -0.01880249 -0.46645197
  0.57335514 -0.00858867  0.22820947 -0.410172    0.0510589  -0.2560576
 -0.02311083  0.15736441 -0.12826577  0.10384646 -0.6438101   0.322476
 -0.12512702 -0.07898206  0.14621064 -0.03454534 -0.04435876  0.3957902
 -0.132009    0.00116581 -0.3308259   0.15308087 -0.27938935  0.15470096
  0.32637724 -0.2999597   0.4173307   0.1559213   0.20996565 -0.10272992
 -0.10825744  0.37662145 -0.22155784  0.03136507 -0.29370537  0.23216961
 -0.5976464  -0.15916109  0.18649241  0.38453427  0.54106915  0.15088847
  0.32848233  0.16354625 -0.43907717  0.00327145  0.33480948 -0.3371829
 -0.2211019   0.00640377  0.08370508  0.1344854 ]",-0.2661158835828694,0.4765850610886548,0.41690954025427934,0.30558100867779,0.15431950718691156,0.09667960636970341,0.11038428045698034,0.12972632506099022,0.14076274796798519,0.1626498311796701,0.18357228767983302,0.2249198216549848,0.3528322750689831,0.01856594110115235,-0.11600186751093579,-0.2039819352485455,-0.31920637246796846,-0.35920481487456574,-0.21435757388477464,-0.33997351649416246,-0.524522839676098,-0.5541021086806767,-0.3373575279862657,-0.556651654031707,-0.5698964458224623,-0.36166739966728095,-0.4889365191693366,-0.47140629880824286,-0.250993658801594,-0.5556760545773651,-0.5930888263832871,-0.6618085459307957,-0.6601487110106415,-0.6016279730694197,-0.6714188292282618,-0.7430375715667346,-0.7451401629924176,-0.6911155821990463,"{'neutral': 0.44301316142082214, 'negative': 0.07342223823070526, 'positive': 0.4835646152496338}"
